twitter_uid,ght_uid
140825810,208679
248392073,4123399
41654751,26285
27887209,465596
13137242,54301
19429480,63895
2842572789,1730924
1124857667208478720,2845416
906281,832536
14372364,440788
879729763,2077654
294513793,1748318
39617149,23066
11744272,247431
207576518,119365
152299986,588342
167792303,9086628
480307490,10055745
821112176991670272,5005068
237348098,8205103
9700432,254355
12684482,341015
17689340,159185
55235631,1663730
6061482,131215
1590471475,1754512
138141282,46898
37230145,3230059
1109807628,74545
90755731,3139297
401979731,81104
1293277662,3872955
3019983081,7612092
51009980,116372
1104844609090285568,733531
194412652,8364384
16369290,232159
14579692,53250
21164159,7903965
288318172,294086
2477735390,3626478
1006234804692668418,53635
54884254,10933035
452101045,8593672
7729652,451567
14715782,112971
2226953865,6450277
46927117,76518
3887441,121308
301071409,2791892
1095059258117365760,7336203
2686347572,678832
247320996,2838905
3147643161,7151701
849185575,1267752
126578956,111429
531914859,1121659
717100880345108481,3083084
412471911,20436838
12798232,532571
625143070,9219386
747994524392243200,22741016
2342934451,3203913
503989837,30869
227893078,335054
2801984543,7656435
2787275749,5469809
991951,89795
18663591,8350553
3166214632,1475636
185684333,72716
336701624,3149691
2419437578,3589610
976741260,2184103
21987632,12692699
174315437,8183493
180093608,6336142
55873212,2253520
2876961683,4079371
47676683,4253200
1655488052,1232491
30211348,291948
69052146,127432
367748253,402622
2427164316,4256660
321891599,42832
17835575,2086080
3239980909,789686
56984004,11047336
14246310,14625
319873593,4223429
820377997530251267,7059143
232351349,217634
249996467,256832
217853,245471
615077475,684771
1671583064,3208245
251396781,2293175
140130330,84103
133725292,2204311
41420898,2088493
204006492,3912986
28234947,1126392
7902092,109003
131524603,2540625
9284082,1170753
1907260075,240639
8349842,44283
38368458,2848496
2906710323,127259
123490671,170625
400637381,1392485
146878311,49123
182643308,488032
21461237,706875
2548144838,122576
285918348,311131
2486606137,1050302
1225319996,3163018
497364155,82469
198681753,6603637
14270895,339371
47964664,3759910
790758050,3446284
1439188693,6953744
17194029,124005
4073239815,5863688
54517365,476105
5723122,162796
83017031,1490057
709310784074096640,31274688
76012229,2244873
22787804,1145228
142012088,1657490
16201895,102727
77547233,40317
1571967648,11730141
20012460,10838111
71875314,2474941
17743823,282234
2150128146,709055
3969692721,3381579
482522162,9210270
552738930,1145866
42767646,12695182
2196459738,3672593
267256091,34108
132663334,9658387
1346106332,7867565
12679312,128046
18581906,635070
10247222,14122336
3331694538,3743584
20666354,9036059
989531,60320
84901795,18755
14225293,63569
1470645372,6465818
562765767,11296402
128044121,939091
3380434360,3039089
14184037,438392
61297416,255265
2447940895,1171547
272896062,1920050
71566130,88129
821435444218986496,6237911
14743211,84786
10147092,6123
138413145,526294
17106964,229936
140576637,2586485
33710582,49844
17018999,480109
236287884,2477313
2891309220,6649585
35917248,30933244
4155251,1024600
15458146,139709
754784185253068800,1139973
300110402,1251927
19626432,50768
3879014177,1143429
4819456522,2861557
33559167,1861637
16466790,131730
15909495,3258220
26465695,65825
3749385797,16913
20596158,363483
230589806,8858562
106580083,38386
151139381,8716684
81610851,31435
125807586,296358
329714123,4374768
3346283835,2019310
2543588034,10302936
413919064,1402597
23213639,3293488
83812314,93247
1943634127,792154
283708385,524152
65891898,1520525
20519233,638970
745427422686941184,9171295
16569802,125543
239366809,2425086
62645687,25781208
151857480,1227541
19844215,154361
12894112,164443
14188834,128786
14063657,2053613
50124377,4380080
47753702,1231957
9334152,161756
15111972,103160
42890041,193693
792883214,6283
108974606,11150589
2319417366,7744231
160302915,858482
329939393,3685145
15619213,2750148
1228718766,2514534
104439298,69005
333242483,4506126
30102091,1365529
588542875,354270
17130013,42454
1692361,171620
7566302,66237
14560830,51969
12453752,24023
728849150,3186531
908031932801310720,13444801
72829064,6939828
117996438,4337010
486852521,3875853
81587784,3093427
2794173853,3627523
326034810,1089264
389581551,13767848
198964616,38761
3618108195,446733
4173575999,83216
3140828020,3837419
236362984,9444
12524622,19710
813385618621419520,16940
18503179,181538
5639052,338411
32180753,1091957
5898292,3830066
11759072,284184
17746956,129654
442174011,889112
16206811,313648
2981662515,9190101
19888096,320024
3804368173,12091822
109465922,6898753
121515324,1299262
122440808,1471945
2227155534,29111
928264662419873792,5477850
14273010,169289
717698143538835456,2411566
940441783,954428
156641445,461304
854430875211124737,5955241
22434242,568976
454070601,6565103
314637582,215906
43270140,397946
16506661,508281
16217276,2551362
75220328,1681358
815673126818299904,3380420
330622672,1460500
4624253002,677159
108592495,623509
1103763361995649041,4022996
9550352,1906209
89897970,52937
2962261709,1860752
15826443,62665
35686726,756850
214516923,2267991
16736046,4728383
38579562,238895
15714125,247779
395840849,11132463
186381468,149438
20061602,205260
2786260548,3820305
2961593680,3370457
20675419,2789129
132928910,68221
2497320860,219963
15227698,1168430
2321322576,4995457
2817753978,8054581
3926346999,7481267
1706001397,7065966
65173488,13561075
27934648,122098
19002405,3569192
14284476,645975
911658774,3404152
4691437897,4890348
386524555,225590
509945881,2005574
41436333,91680
1510947666,146676
841972454,2190816
14928483,85667
2457719112,6320802
137653899,6263649
17556922,11468178
3159006653,7474184
16433622,381363
220795950,2569487
781738374,7896489
361108751,5045354
69708612,8047759
2407143252,13565526
749809388,3035435
1289459329,2060428
3094841,10877
33143005,6492784
28581319,118558
78942518,93888
2453452220,3211865
116765398,1030378
83970900,1793089
44319201,230258
72487669,1816830
2961701644,1455279
147330385,195193
15818598,120897
83896937,49771
16557883,2127
9768582,191641
626471040,21613
16891890,3684386
405374281,85355
159229459,4730318
493801309,309700
400771294,366971
531949668,8744913
917085774528634881,6674309
1206544880,2378529
53599261,7436416
14967285,152018
3308195578,254524
14640565,2791403
20979823,52346
24854453,725221
447987758,7633471
19177085,134973
790200948333355008,3927657
233535853,92169
11638322,11018434
31380512,7067508
361746500,1241682
62832677,5706564
100165173,1619241
14803093,80020
354620658,216201
16863955,2575771
713817882,5050120
212755592,28957
19730691,4139281
2252277176,9415020
7092992,220455
4800600192,12150945
40708043,84165
59896312,2014154
1360163101,7063072
720313,102351
158741194,2401729
213121773,2285806
171989415,130808
1419673134,6810637
24475055,716838
161783445,1427157
246710055,320077
760177530209001473,5720377
256645312,19924
69001090,3967593
53540590,15554
432631244,2074371
22228186,3752580
24538862,1702564
16448314,553
4841431834,10060787
166004207,36086
102804709,20419
143215225,311309
104310267,8103283
14470738,242233
292047726,33824
47650139,479883
72671883,214314
150203137,780010
531592564,617545
2777211,182335
20103615,920679
416552358,312235
14532344,2061350
1587040057,2126980
4755887175,8137944
15255729,65589
428462975,30763165
532972978,3750138
474219661,10250
741395654,1536664
1191207924,802070
120853324,3138085
20016704,842688
12944642,6441080
794668994,7953731
726076832,1709383
14182673,47153
255575564,1457914
83634965,266414
123440295,8376231
15236779,436910
839412302,2295195
16468704,600691
271225464,1069546
21292037,63520
52319604,554985
2178257054,2068709
174419993,179234
204900528,12188086
1621844108,341893
174890688,10857482
128184763,233211
14319005,1527796
579299426,498473
510621250,1749490
5751,60210
974122584,261514
21976817,13343019
173872088,1687191
5531372,235969
15620703,733549
26045879,149577
51949109,1215058
94162151,266898
834030478042738689,31075999
16583928,6393
18293753,279460
246615341,745726
14527363,243634
1886449597,4661275
543227849,3772962
21316830,10861976
296752947,3933478
4629071,18089
17071289,570264
118790861,584817
28434767,368741
110316845,394075
14294908,3823229
5625222,200638
177554536,318320
16822867,122695
783573,2891
285268642,1736422
292802336,55285
781491605643591680,10405876
84275426,102018
15677320,2910
333119916,11448551
574653576,9498617
2218925556,6594341
837804828,4994429
128417628,9355140
42594151,210827
1015815686927470593,1658968
910331223200874496,6529765
3860619455,3122954
15332781,29799
293621067,3016391
18911781,1084357
8904252,7498511
2215217886,114195
733917852764360704,2380152
14122797,3986623
108223553,77497
2817631765,5042466
1016475415,5363330
718484551664664577,1178507
1317824540,3148226
629672613,339137
10388552,99928
14197206,255730
135010389,4389185
17602084,32347
2192894365,3675366
2353082924,796444
15761351,102544
71515969,5592187
219781531,1184280
17803212,461278
1967690522,278077
857161645,3919678
17052715,9321971
16351319,789424
38708784,19542
12644,82183
14919253,174115
17278599,118993
58245273,138913
711470254048854016,12302571
890243549555556352,3199488
179555502,2551450
817071021211664384,6115774
1531231,250433
460305109,510402
90072587,104924
3194514152,3075945
66993334,266118
179642990,721853
66855083,502411
66855081,1787970
306175111,1618465
29412526,551944
723351973,1661152
102069506,350516
282543610,899796
317417212,3088078
2496317316,2372847
1003989961576669185,4965
1409040210,3266505
19907454,29029
1269935047,1092210
1906003135,17254
19853,64978
64188034,2093884
1118079144477069312,1595670
51293577,5065048
5090301,645724
741103,72561
44102767,104555
111334778,697474
11041992,1292004
24245655,430562
259833195,3141993
141316682,1733782
1024351,1821553
14391854,36873
48156772,1449514
53976744,1772030
730267770802212864,13205164
252157321,69140
16224393,911902
14439715,643548
16306880,11930
66096105,102246
4189061,147763
61697350,916615
1162981309,7957260
68792533,1636040
384239522,1020847
2851505779,589718
9351392,48382
39956642,335278
10111412,146130
32409579,273572
136608764,403039
475872046,1681313
400800610,72650
243198516,13177828
2301217708,9731669
24762025,186764
19642999,21616
249179977,190098
30657251,3473325
741445453,42493
285956624,2607124
14241276,100502
4903513036,88319
106610501,1908264
2495428477,3006804
242499400,81658
366856205,463699
1127747275,1797492
236276323,147150
34652909,1808193
3713473037,595079
2422735952,12076844
1545886946,2162319
243042411,5780735
3453961,211007
47915863,1562000
1285936621,107803
804242827,438130
15414060,42991
97317473,1116
6071152,213116
73540036,1357215
14877480,101673
2903038468,2929175
449596540,1001558
17037880,226291
21362344,156049
17365689,6450591
13313662,79569
93482663,2077605
24792210,630725
14880076,327430
56908763,2690219
14078289,16004
84273819,1088161
761512217565069312,13165233
802174658334298112,3663735
1077236335,3230510
20793,1982105
17638765,507027
14428030,954477
22132637,394031
15433238,521105
15787118,119843
360274055,3809453
47991807,3172748
14321354,9237623
125398626,2021068
157074463,206408
160970683,3178800
2529281798,326559
89925767,2480177
3052338627,4733655
1211921382,3602820
384782917,891045
141792222,6930588
223978347,149372
38058610,980343
77991399,22265
16489982,5425
76592074,13276542
42746068,2991245
14423788,162579
91065432,13189021
15132508,163792
161525568,2199769
1523669858,2317657
20709129,31941
16597075,1206275
18362117,1461883
270815576,7411415
360529248,1777324
23794321,8775332
59012414,7781521
5845482,333076
82636958,8058865
1214081258,764449
39941160,233093
761771059,2659844
400217726,647614
27106514,1016289
86456656,1275726
552196958,183617
181490093,3387592
780066322524889088,1529132
74807689,3651952
17471981,209422
590027315,931801
17845881,386731
14292058,1185390
14181310,371830
3430771,300125
859247655033069568,454981
91913267,2286357
825215740986941442,166263
757731420,20500
149837678,1770516
16210390,113339
384742042,4671100
122082954,39304
14325988,857736
817726346,1116193
14896592,9036520
1304261,70412
1410376394,4725479
282496942,2644531
969914598,1806141
584710008,433777
18982595,2246735
17161819,2413763
388154998,3089185
69116004,1063865
2294909156,3021747
17468189,354708
14311405,474549
2441261082,4597799
70760658,2463321
2837956756,1872284
222831295,340627
2778799333,5384071
166415915,519697
218928649,931863
17073345,4526661
22773315,2200587
22733215,1824412
2930637879,184495
739990375243223040,2187376
16880322,389770
123975690,4446255
22735261,1107955
2761053045,1110634
1049223929133330432,47870
166318219,96329
1708814449,3800940
12056892,51152
197962366,1890063
3026587456,591064
14411655,8118
86553021,97864
132564892,248141
359765567,3130197
24967487,216401
37922652,58165
1515519084,1721520
492550177,13912586
6501992,45406
69645387,2070975
14134156,121912
4256582962,509580
54442031,356563
3021801026,7069798
18304740,58215
160876993,428169
22696749,566562
16742099,3212151
344293745,80829
24252248,315308
12430832,196095
146905516,2036517
1684691,1916006
16731644,70896
26755764,347902
941929319760367616,3939568
1409903832,18215
29999948,138284
2974416525,111773
14735760,306720
2267943140,1671450
1007234592791617536,7203546
163676535,16437
18522156,187693
54809015,935186
615747534,2179452
300621172,1841465
25458567,5083229
12110202,219806
5905202,3677384
14793314,365268
2387189238,2149622
296541206,3974734
2326251343,12943
955794358242029568,8592033
19912171,78666
190427616,297748
434683525,461405
612550977,561895
28159889,1510156
3016508604,7771750
17191474,113450
37442050,2990731
1651194487,6988083
18699043,3887818
363443251,5828922
17988591,47972
2834296672,4966088
1250,137264
1874196410,6989615
1512308534,3954320
42239235,2260101
2688930230,91224
14246556,251858
15265603,126017
20749246,325063
14104091,109156
10882792,1974681
11178592,17115
38456743,1253325
22992834,235424
850323858,3704439
24478562,67804
46967379,637089
26055609,864152
3325404867,1805480
2657826625,8531632
17958139,2000329
118680658,29856
497647582,3697035
2339293328,4071604
4345002742,825969
137129706,8691559
90928776,11268596
456961591,3149684
15161226,551677
7114652,1025215
1002663105464283139,3154388
18177082,10191162
330245049,3678975
17721461,3100654
100309769,1474417
105590714,72767
23733691,303958
143183218,48466
4217538614,10625661
530865578,21298163
498155013,84834
14453982,312534
35573157,2557607
22134091,117416
7138542,884810
323389863,130206
15711523,3492601
905689884890935297,262705
114140844,823256
17581195,1300678
54582883,1096326
11632002,129057
3671671753,2030162
61778479,102855
18482847,68394
4160493815,4239765
46156858,581607
48235800,3687429
72141032,173140
94388717,936148
2318291017,5062686
18476531,1764823
253266984,3178997
832154791,7539533
7540932,513683
59573459,742111
9703952,2176801
595131147,49235
390851859,3578045
1065077658,31461922
14979750,364803
15325907,103705
15644416,444248
1345772496,2210897
232169311,1586968
349664933,114562
14974861,106359
478686094,1343820
326344572,524228
100828142,859139
1327337636,10059574
1320130406,4367075
154248263,1595449
801633753302966276,7076956
2347645885,7107077
710405068147699712,1195721
3582162439,4996172
116186312,1660594
110209268,7034238
37962368,1856433
61268622,119767
16837387,49292
39547749,418490
34748779,447350
6259182,132981
868018474781683713,5031835
108920155,4688574
809431639,7222573
23153964,1596415
14257297,312816
275195245,1661027
96664964,2085203
2277437292,3945780
18248073,2838915
16203688,207548
19255689,146833
122305557,110265
1661377195,2343256
2922897261,6786185
123118299,8180567
20289410,2215011
448752908,2039485
1102735822917267461,9562017
861620323,25772
36064855,268191
532533240,243402
734733763,5706176
124119454,842492
183266975,1884404
3383189956,363988
45379916,4529480
11850752,187517
36092073,450534
2316021362,11236
2395023313,3127310
13766772,54594
9197092,48870
15342109,17945
92241025,315142
873141,4644586
729423997805449217,3973974
472082968,5073802
822052077803343873,5843025
1588644234,7246768
22059628,30604757
181791557,200931
192779517,10257802
1416329641,2080965
1417596026,329088
14895864,1457866
20031396,598572
15891492,3489333
3634990275,8693207
43932380,4463589
18849308,253194
176900079,187236
12635662,117633
8552592,63331
11647562,8103
714303798848593920,6406936
874620814225809408,856895
17858037,44518
52357016,1381671
7021362,71720
140046679,880886
183192312,2268
29440169,767737
257287865,872706
62593407,407519
163924443,2413003
17338082,15514
362504061,3302613
16005421,2293158
140147799,1536911
121709074,2115863
396118797,2414375
2328504252,2794755
3170281,46599
748051389121716225,3976994
431199504,1614930
965651,56996
1158731,278212
3576854956,424590
186551980,6006
975817275302330368,2635014
15654355,347697
4355899516,6690030
272440125,17541
186091057,55477
3288181840,6588761
176032316,190883
954197935,7132935
6905412,186681
4330759713,1036948
127071743,91827
2536487676,10499195
2701364510,8462983
1669683690,3372235
14033572,1226989
71510208,2844753
18610971,5444790
17323394,2363015
44149115,8509952
2247267433,3619439
277082301,5696005
18143745,1078577
3307934740,595622
63850188,10622876
230680220,880091
534675820,3719498
1039361,44695
280673394,142669
2014941,278978
912913986,305458
136395670,2323428
3638791,307302
17816500,287240
42012419,4172675
447839043,3038349
15709284,225554
266355089,6106700
1201331,952654
897950194930782208,2748593
3234508621,9605437
365017572,991490
54926175,8230776
10168302,34992
91170811,635651
2248562286,3720129
16999815,123259
15799329,501803
97673009,982446
28131017,1751323
799616,8283
3232166802,8317195
20503904,96310
2718104766,4190347
2748725886,2135901
54384437,332506
30256574,87033
38168260,232100
808185,195878
101598423,4441180
2865826185,6887158
1645222694,9130030
1704357722,3627695
2340961627,4036588
27241881,413950
15345954,1219737
4797348853,3331226
37905686,5488758
297974658,701800
366513684,2211668
98749292,3473014
12867092,30469031
78609070,2519599
351466430,7110872
3393830566,11725706
901992445,11683796
10894752,167195
39300046,52879
2528444790,10497246
201203791,991586
1786651,206638
42080283,636559
5645802,41500
3146,44478
176774540,214817
14457842,329084
526881759,10486236
38497400,469638
1035938222227054592,1448397
95255946,2800890
17178210,5024873
42859381,258161
105051804,4477720
201196554,22581
245200684,2645649
312284739,30355585
2444005112,1906218
140233401,1149442
19058404,7282264
35503484,1376670
839850450333618179,7700689
72585842,10288246
16005703,365254
20994258,293596
52327536,1228370
470466970,572204
1369374356,9366405
31179314,1493059
771344694034903040,4990077
82310483,72076
3119328197,2819286
212257912,3651008
48512118,3222159
786920,52614
99120288,528067
41310627,51
326647035,6532056
4550431,77731
2149983409,10087154
7027002,6917137
280702719,2107327
14959257,1198345
53452841,4753025
17103930,930261
80987571,711653
34356968,30427052
14999125,6865274
11572242,83183
2851254933,5999856
95948627,697323
65395098,936840
787814761,3987017
167462858,223465
848365429030629377,4754981
3437395911,127798
9793782,6616
391638712,3303420
238308757,6952160
902802386,46251
89451259,3056259
157706581,8718780
21308466,1032274
327745283,5896405
18274739,60394
26555735,10269
214067601,924165
13161902,319857
3025813498,3301143
218543058,3784443
2240668729,316735
392210377,120139
18095621,5743841
133651843,71734
64796350,176212
33577094,208951
109802325,110101
214243898,144148
148183743,4171833
85754667,66084
614713707,2060900
221695031,1678377
2778167924,151511
2339101171,1655382
9390412,255635
3161644544,8097895
172324883,3723918
306956147,8663826
72343259,90434
134884368,132047
80942200,3743334
16787813,112104
8628912,1554229
1966457089,4028518
89183518,110266
108598135,70036
14299918,266780
2264383923,3865353
362469218,100881
577100402,3474410
37892604,123820
204758094,443136
1431613878,3205706
181476403,4620453
16134412,3889452
2786967092,5085786
361908105,1908165
130739245,132734
543291738,290145
120378343,59527
50957497,301388
6673602,267671
1711061,12112
13837632,1686744
14139773,83767
636991775,1382863
899339386277564416,3451931
11264112,65483
17162918,1315776
954010370099826692,99406
102618671,458572
216632784,378376
178160095,743541
944018612569952256,5662493
87389803,2234589
131411405,575239
65343443,2185314
919236624,6940756
1380542718,12244261
3011338905,7214671
2655379303,4397128
55370083,1763652
298841704,9486
9277852,56913
4150578093,2404596
3387573928,241803
3222317539,9103122
155261230,259426
667963,146769
356668258,2125390
96048648,626216
223919520,5824740
2730357452,6452834
285497477,8396689
478441632,2232917
385967664,719554
1658234642,620828
34574411,8364
2671,132277
172546368,1704230
3284183635,3062310
59630502,632951
75121151,338980
726376276462829568,1330794
107628570,2650876
2493484046,3891953
23698809,206788
720522251360145408,11623923
3035625459,2070479
527953648,39271
17450453,3101037
169989610,92255
897312540039958532,2015171
386475572,793418
287710468,4630795
808161532899008512,6467097
2850030896,10022070
721548638,3531099
42241755,39341
14956783,2127110
2270871733,7931003
50435208,8134313
184459191,897903
4609799237,4249652
187833886,2102544
60556770,133605
886073528335740928,1368
15411980,1614802
26900242,14675
16948172,2112270
15019370,4747762
395950420,8639940
320404737,1329463
821163173784866818,7050233
1620097873,7103203
90138168,20165
12845152,2056009
226010469,3938178
2165214200,3408458
85373920,2651698
16382764,12055820
1017753211,1414786
32994853,6354851
7981712,14628
1112873905,71922
19068588,179498
791288,35874
1164421,1099524
23667182,4903896
380375565,92087
755918237867597824,88339
39641505,99683
2613430988,104868
1162306824,3976264
69672572,12138964
622533,212774
826130534803705857,1604361
1039001728606134273,10898
17036956,158849
3335474259,8724998
7782742,1288678
258947612,1147992
1061739727,756137
132140998,230609
58767831,272439
481442681,2857089
135811670,2110257
280902481,62270
16866139,221026
14383255,31399
2516776355,14045704
1044045810558742528,48063
33301715,951758
20051767,100090
41772947,114297
216551266,5488753
3097141067,781980
255652007,5280
74873,81561
16667731,73480
338917394,308754
14766954,3730
8957752,149963
166914690,922908
14853684,2081
944367026,5914
981980649975300096,803982
349143713,2571474
40698131,234010
187567879,277347
780561,1563
15020508,3007523
2653957506,5067824
2812817749,7023322
1315917326,11449020
23029630,194648
33599979,1918051
444920770,91950
6803652,1069798
18583412,397279
38208943,216232
21110858,52569
1448223728,2155494
77648992,370369
803698425695006720,2071575
585045341,8733599
15746350,2113295
49015446,1155305
21695292,401954
510114366,2779317
488320884,2398893
874622898719383552,8601
910579707640389634,233881
5978772,104609
14756389,236841
296629697,3642619
3377060561,1817764
403532804,7498361
102174535,2239258
267281713,1963102
51853963,249233
222814276,1140247
35744909,571945
1610881,1059
65780450,2144916
47615575,157919
769345962,5682634
6152112,10785887
6360422,309610
318215471,562796
622822608,125839
13094142,66396
418397181,1825344
713270802242777089,183179
14513990,90365
2522380374,2141382
441150375,984846
3094702049,11037001
1569251695,183797
41782418,729012
312858668,215486
219321123,5095187
17165803,2322491
102960660,204276
554870389,759760
495812091,6470664
75080122,90402
834578392829796353,185897
1650821,77605
85690504,1102663
100988999,42642
36057553,490941
554467784,213641
320707839,9739403
88193411,361223
167635203,2498416
782756294528819200,346943
3532233677,6003959
15004174,38378
173449650,24622
166689105,833445
139523279,2005930
227277315,273357
137239631,153663
15626406,190468
28304756,4973904
27621134,411207
73419605,684913
934832863207444481,3097152
318322744,157152
1358728513,954247
14554183,16093
15584849,8470187
17695078,35047
4753347612,9490316
14125178,1621984
93046075,734580
14437244,8373171
191017998,1055626
517034095,148339
3092564909,3618278
151893433,10669826
9101992,2179705
615404439,9562271
263210977,149185
37824501,595875
12347212,497116
5783372,1423764
1511589582,802861
824073888720101376,2575803
859634120,6220702
477188972,210613
1490155536,29897
979881,39403
892608696,1104018
3139649298,427339
14528643,96126
65949792,2862754
72937912,119464
18904188,30917592
466372364,2009104
246621587,5955573
130859672,2169015
74017055,1606214
946992402,1884964
17185395,200506
288237202,137613
178312157,164795
223017698,7388602
2373208230,3147449
107121120,749539
2433443658,3283659
948781597,1036549
16712921,36391
44340663,756782
3875151,168226
274857787,5144701
4360121,199919
14684323,28493
856031202,5570624
14855210,475476
17349597,69526
42939795,4392102
41781144,547927
563063670,5475543
61428945,372054
1229998813,11654797
2942172739,2002701
100800982,495975
2636905166,99237
8052052,10831
354125453,152289
874967190130348033,1164008
3040999833,5459604
835573142,69261
15085223,34060
200028826,2357709
21138402,2843329
86291024,98362
316589445,521120
38834084,1736369
472307554,5992028
561889131,2104170
771072759384256512,11256837
129606667,154971
21346482,41737
19524097,598867
210221609,8527155
7876112,302474
31551521,1285730
170895469,7026462
757567306528501760,26864423
2496380442,3607317
755217358562562049,571938
3382047497,406589
4384004595,2387539
12053582,47029
736999301025501184,26468889
24729979,1306461
15413774,238011
162726184,1395302
1570481395,27030906
852219178165706755,3733676
54524462,959107
3293915866,7784455
2987613632,10929033
7156982,325683
64188453,2233939
18168819,364190
124128386,7917658
220487449,9649512
25431643,1251
13244412,139439
230145587,4757255
1255702874,7992
103062285,7100139
17430006,8558903
1423216897,327953
2432306149,3783842
65653121,6981425
1467501794,3739875
4627191,28710
18949823,4005963
65103762,7909151
43707972,2534702
4800304063,11208890
14703861,3898761
726515326817558530,2171739
1452023588,2297926
58290740,6710934
243660091,1894907
741803,7050
298740188,666726
16072356,551927
679993,706598
42580715,2257451
418256992,2308365
144906691,969967
458610371,131476
635793,3063
23779749,267176
402020935,524382
530923546,2097664
385365699,7259816
2546961287,560448
109289984,8806843
7572952,269686
21473947,3134204
15280876,3678677
63169762,331238
947515794,1107179
33683233,274241
455926400,1032398
108123167,7282847
16600179,356088
103646576,176049
1603302104,4714368
616829462,2409478
1072125160411619329,25997
75492398,3294674
15516415,264687
46113,1244471
13115872,351110
249636997,852770
5961382,26298
169027442,389533
167788567,949569
221803285,508090
21226678,2006096
360226613,1422054
18212780,279397
2706181,179776
518871117,1702125
751253978,2113653
708695534,5075735
2756281958,11115907
4008441,255021
4897223062,8601438
16978131,254240
2993937742,2343144
991920054,164502
69153,148673
2530247149,4061017
33882916,295728
267634402,3207179
180120339,1799781
49315046,445994
116420188,2610485
14667564,1674302
986226668,2742935
73339662,2163
260259519,3435190
15675317,237691
724032613,168733
20969085,196339
4513677535,1075709
137752968,2242481
474974342,37814
60854697,263625
17448055,1895052
14322708,1871989
2329475887,2184470
165521940,2436471
966557889501437952,1520790
14259494,315525
769414353082724352,11068197
144167910,930941
15170193,68145
738067508687712257,46901
71603333,5605022
15697354,64721
9271,105605
9272,100997
297783471,481666
71212702,1918759
4479365955,3906447
51398712,575423
57391275,1290516
10727,2336
1143077095,2579004
213578753,3720756
20433226,99964
18949179,343282
22651526,1693102
2872259546,5542186
1104891,53070
16453706,1966317
1515231,64843
15810416,1045603
821877029285007360,109624
14077407,53098
29531570,845768
47444370,1056282
360367080,8704387
8515852,752134
436395781,2601417
529148230,252769
9134292,248978
14897270,27301
98413863,654473
16921238,4424473
18362831,38626
1022958182,3381084
6510972,146404
217090898,6165211
22399212,408697
3233807886,174786
82077852,2823578
53393815,231923
318594338,1526099
14512917,244238
105201496,1725439
108747577,177576
198950707,1756735
18487260,2762611
1491081,62344
2870168837,6124346
357986609,4591395
213433014,815581
14290343,2367854
82972601,1277394
983985678,1106718
14836673,19457
3327156871,711013
14129586,726726
189182588,494984
246800983,12406472
256390477,1229956
56744118,3239982
83788001,464378
854730696174313472,3115603
20462892,230281
84706976,92057
16593961,5057831
47956373,1695
722759518837481473,3163405
15201266,393833
3001841,535970
14367183,7566033
11510772,70926
354636673,1344785
2872336588,114065
41540882,117878
50973055,4673479
16810856,237299
282036734,9536353
61141291,134433
52863576,244587
428695885,8074612
14474780,195845
266439285,1229774
16079511,100233
9113402,61043
84691881,67715
193881510,2495203
2931,88419
1122906733,42310
53309945,7200493
7132012,70370
96342082,22069
16405847,62900
30416123,7854727
6998792,1559737
12614742,1208850
820011960834125824,2523503
131217651,90325
15670200,280977
2696447622,115185
63180096,245102
12145232,387482
36866046,361675
637553,74960
485170799,414238
520182553,2837371
16301923,53642
51747196,2569207
224944771,3054760
15351334,4752318
15983047,3593483
2468434230,3547080
102173528,1298238
1954370682,8376585
13197632,137777
16499362,93229
199205892,175507
18713015,2351318
61546029,14516
398969244,169290
1960600903,3801209
62063,162595
347067766,1675421
192064967,35403
84575153,128280
342414973,881686
18440638,349509
160514302,337815
11031062,65529
1092397420246380544,249040
299277049,10455081
714103813,841945
51423832,1070305
19367821,3177369
98972133,237494
10179832,1866146
17536815,4635540
2834684587,91716
71732920,899390
3303616545,1769613
4045835602,7649013
14504051,314372
4498249187,2336734
103115437,2119389
14274325,10750
313839540,3548491
14105241,7346584
93318302,4600273
26792126,1239441
15961428,3615077
79130645,1187960
588170188,1117962
2800825541,374434
16035233,253280
47883777,441841
71525598,141109
752289913328971776,2601007
28553069,255759
222184504,2966097
916734361,10181092
118437320,2616202
376803485,825735
17626800,192914
49245264,32144
547373365,236772
829635797250871296,3168789
256224584,539473
2433965522,4235860
143222427,383176
533479437,6623630
82730910,302973
110498471,2706489
1697081,617196
1316623824,1078564
17486853,1049174
14470955,116654
87017201,278991
895607827,1446496
15018568,168346
42683,190355
1493930930,3890076
1643158339,11969107
259575244,3457813
1438281745,1238369
3375440380,677120
12325582,1939589
696783,240189
381989990,653039
103247136,581017
718862318654922753,1644030
89751135,126040
14770566,1593098
428779177,201481
206175656,9589321
28727982,43651
744428758506016768,431210
245127119,69331
508153926,11310871
16455938,6940259
558121764,149058
472776939,7839457
20736194,217057
6741222,435036
2951449403,3623342
813396514571714561,182434
10025362,215746
129642869,3119849
7352852,1843123
41071596,1218721
755892943156875264,22747
618405292,316220
3291591813,1263048
2606463530,394726
16147980,109397
171914361,67811
1489203248,655867
786151200148160513,45576
15313517,237314
128214138,364645
209785786,7389038
16582535,141769
186874459,658943
247879444,1328802
171246547,2060632
2375420481,815864
14277674,187603
16068647,316576
3320431514,3170321
79814891,5051870
112753938,49390
11262212,216015
78333985,42373
14664146,36674
19315665,155220
590888441,2739382
87007771,464858
748245841115123712,11871212
